Grid_CR,HRU_ID,DS1_Grid_HRUID,DS_Perc_1,DS2_Grid_HRUID,DS_Perc_2,DS1_Stream_Cell_segment,Run Macro to get Cascade_link,,,Cascade_link,hru_down_id,hru_pct_up,hru_strmseg_down_id,hru_up_id,
231493,272307,272306,1,,,127,,,,272307,272402,1,0,272401,
232493,272308,271755,1,,,,,,,272308,272956,1,0,272402,
233493,272309,271757,1,,,,,,,272309,272404,1,113,272403,
234493,272310,271757,1,,,,,,,272310,271851,1,113,272404,
235493,272311,271758,1,,,,,,,272311,271852,1,0,272405,
236493,272312,271759,1,,,,,,,272312,271853,1,0,272406,
237493,272313,271760,1,,,,,,,272313,271854,1,0,272407,
238493,272314,271761,1,,,,,,,272314,271855,1,0,272408,
239493,272315,271762,1,,,,,,,272315,271855,1,0,272409,
240493,272316,271763,1,,,,,,,272316,272409,1,0,272410,
241493,272317,271764,1,,,,,,,272317,272410,1,0,272411,
242493,272318,271764,1,,,,,,,272318,272411,1,0,272412,
243493,272319,271765,1,,,,,,,272319,272412,1,0,272413,
244493,272320,272319,1,,,,,,,272320,272966,1,0,272414,
245493,272321,271769,1,,,,,,,272321,272414,1,0,272415,
246493,272322,271770,1,,,,,,,272322,272968,1,0,272416,
247493,272323,271770,1,,,,,,,272323,272969,1,0,272417,
248493,272324,271771,1,,,,,,,272324,272970,1,0,272418,
249493,272325,271771,1,,,,,,,272325,272971,1,0,272419,
250493,272326,271773,1,,,,,,,272326,272419,1,0,272420,
251493,272327,271774,1,,,,,,,272327,271869,1,0,272421,
252493,272328,271775,1,,,,,,,272328,271869,1,0,272422,
253493,272329,271776,1,,,,,,,272329,271871,1,0,272423,
254493,272330,271777,1,,,,,,,272330,271871,1,0,272424,
255493,272331,271778,1,,,,,,,272331,271872,1,0,272425,
256493,272332,271779,1,,,,,,,272332,272427,1,0,272426,
257493,272333,271781,1,,,,,,,272333,271875,1,0,272427,
258493,272334,271781,1,,,,,,,272334,271876,1,0,272428,
259493,272335,271782,1,,,,,,,272335,271876,1,0,272429,
260493,272336,271784,1,,,,,,,272336,271877,1,0,272430,
261493,272337,271784,1,,,,,,,272337,271877,1,0,272431,
262493,272338,271785,1,,,,,,,272338,272431,1,0,272432,
263493,272339,271786,1,,,,,,,272339,271879,1,0,272433,
264493,272340,272339,1,,,,,,,272340,272433,1,0,272434,
265493,272341,271787,1,,,,,,,272341,272434,1,0,272435,
266493,272342,271788,1,,,,,,,272342,272435,1,0,272436,
267493,272343,271790,1,,,,,,,272343,271885,1,0,272437,
268493,272344,271791,1,,,,,,,272344,271886,1,0,272438,
269493,272345,271791,1,,,,,,,272345,271886,1,0,272439,
270493,272346,271793,1,,,,,,,272346,271886,1,0,272440,
271493,272347,271794,1,,,,,,,272347,271888,1,0,272441,
272493,272348,271795,1,,,,,,,272348,271889,1,0,272442,
273493,272349,271795,1,,,,,,,272349,271890,1,0,272443,
274493,272350,272351,1,,,,,,,272350,271891,1,0,272444,
275493,272351,272352,1,,,,,,,272351,271892,1,0,272445,
276493,272352,272353,1,,,,,,,272352,271892,1,0,272446,
277493,272353,271800,1,,,,,,,272353,271895,1,0,272447,
278493,272354,271800,1,,,,,,,272354,271896,1,0,272448,
279493,272355,271802,1,,,,,,,272355,272450,1,0,272449,
280493,272356,271803,1,,,124,,,,272356,271898,1,0,272450,
281493,272357,271803,1,,,124,,,,272357,271899,1,0,272451,
282493,272358,272357,1,,,,,,,272358,271899,1,0,272452,
283493,272359,272358,1,,,,,,,272359,271899,1,0,272453,
284493,272360,272359,1,,,,,,,272360,271902,1,0,272454,
285493,272361,272360,1,,,,,,,272361,271902,1,0,272455,
286493,272362,272363,1,,,,,,,272362,271902,1,0,272456,
287493,272363,272364,1,,,,,,,272363,272458,1,0,272457,
288493,272364,272365,1,,,,,,,272364,272459,1,0,272458,
289493,272365,272366,1,,,,,,,272365,271907,1,0,272459,
290493,272366,271813,1,,,,,,,272366,271907,1,0,272460,
291493,272367,271814,1,,,119,,,,272367,271908,1,0,272461,
292493,272368,271815,1,,,,,,,272368,271908,1,0,272462,
293493,272369,271816,1,,,,,,,272369,272462,1,0,272463,
294493,272370,272369,1,,,,,,,272370,271911,1,0,272464,
295493,272371,272370,1,,,,,,,272371,271913,1,0,272465,
296493,272372,271818,1,,,,,,,272372,272467,1,0,272466,
297493,272373,271819,1,,,,,,,272373,271915,1,0,272467,
298493,272374,271820,1,,,,,,,272374,271915,1,0,272468,
299493,272375,272374,1,,,,,,,272375,271916,1,0,272469,
300493,272376,272928,1,,,,,,,272376,271916,1,0,272470,
301493,272377,272929,1,,,,,,,272377,272472,1,108,272471,
302493,272378,272931,1,,,,,,,272378,271919,1,108,272472,
303493,272379,272932,1,,,,,,,272379,272472,1,108,272473,
304493,272380,272933,1,,,,,,,272380,272473,1,0,272474,
305493,272381,272934,1,,,,,,,272381,272474,1,0,272475,
306493,272382,272935,1,,,,,,,272382,272475,1,0,272476,
307493,272383,272936,1,,,,,,,272383,271923,1,0,272477,
308493,272384,272936,1,,,,,,,272384,271925,1,0,272478,
309493,272385,272937,1,,,,,,,272385,271926,1,0,272479,
310493,272386,272938,1,,,,,,,272386,271927,1,0,272480,
311493,272387,272939,1,,,,,,,272387,271928,1,0,272481,
312493,272388,271836,1,,,,,,,272388,271929,1,0,272482,
313493,272389,271837,1,,,,,,,272389,272484,1,0,272483,
314493,272390,271837,1,,,,,,,272390,272485,1,0,272484,
315493,272391,272392,1,,,,,,,272391,271933,1,0,272485,
316493,272392,272393,1,,,,,,,272392,271933,1,0,272486,
317493,272393,271841,1,,,,,,,272393,272486,1,0,272487,
318493,272394,272395,1,,,,,,,272394,272487,1,0,272488,
319493,272395,272396,1,,,,,,,272395,271935,1,0,272489,
320493,272396,272397,1,,,,,,,272396,271938,1,0,272490,
321493,272397,272398,1,,,,,,,272397,271938,1,0,272491,
322493,272398,272399,1,,,,,,,272398,271939,1,0,272492,
323493,272399,272400,1,,,,,,,272399,271940,1,0,272493,
324493,272400,272401,1,,,,,,,272400,271940,1,0,272494,
325493,272401,272402,1,,,,,,,272401,271941,1,0,272495,
326493,272402,272956,1,,,,,,,272402,271942,1,0,272496,
327493,272403,272404,1,,,113,,,,272403,271945,1,0,272497,
328493,272404,271851,1,,,113,,,,272404,272499,1,0,272498,
329493,272405,271852,1,,,,,,,272405,271947,1,0,272499,
330493,272406,271853,1,,,,,,,272406,271948,1,0,272500,
331493,272407,271854,1,,,,,,,272407,271949,1,0,272501,
332493,272408,271855,1,,,,,,,272408,271949,1,0,272502,
333493,272409,271855,1,,,,,,,272409,271949,1,0,272503,
334493,272410,272409,1,,,,,,,272410,272503,1,0,272504,
335493,272411,272410,1,,,,,,,272411,272504,1,0,272505,
336493,272412,272411,1,,,,,,,272412,272505,1,0,272506,
337493,272413,272412,1,,,,,,,272413,271955,1,0,272507,
338493,272414,272966,1,,,,,,,272414,271956,1,0,272508,
339493,272415,272414,1,,,,,,,272415,271957,1,0,272509,
340493,272416,272968,1,,,,,,,272416,271957,1,0,272510,
341493,272417,272969,1,,,,,,,272417,271957,1,0,272511,
342493,272418,272970,1,,,,,,,272418,272511,1,0,272512,
343493,272419,272971,1,,,,,,,272419,272512,1,0,272513,
344493,272420,272419,1,,,,,,,272420,272513,1,0,272514,
345493,272421,271869,1,,,,,,,272421,272514,1,0,272515,
346493,272422,271869,1,,,,,,,272422,272515,1,0,272516,
347493,272423,271871,1,,,,,,,272423,273071,1,0,272517,
348493,272424,271871,1,,,,,,,272424,273072,1,0,272518,
349493,272425,271872,1,,,,,,,272425,273073,1,0,272519,
350493,272426,272427,1,,,,,,,272426,273073,1,0,272520,
351493,272427,271875,1,,,,,,,272427,273074,1,0,272521,
352493,272428,271876,1,,,,,,,272428,273074,1,0,272522,
353493,272429,271876,1,,,,,,,272429,272522,1,0,272523,
354493,272430,271877,1,,,,,,,272430,272523,1,0,272524,
355493,272431,271877,1,,,,,,,272431,272524,1,0,272525,
356493,272432,272431,1,,,,,,,272432,271972,1,0,272526,
357493,272433,271879,1,,,,,,,272433,272526,1,0,272527,
358493,272434,272433,1,,,,,,,272434,271974,1,0,272528,
359493,272435,272434,1,,,,,,,272435,271976,1,0,272529,
360493,272436,272435,1,,,,,,,272436,271976,1,0,272530,
361493,272437,271885,1,,,,,,,272437,271977,1,0,272531,
362493,272438,271886,1,,,,,,,272438,271979,1,0,272532,
363493,272439,271886,1,,,,,,,272439,271980,1,0,272533,
364493,272440,271886,1,,,,,,,272440,271981,1,0,272534,
365493,272441,271888,1,,,,,,,272441,271981,1,0,272535,
366493,272442,271889,1,,,,,,,272442,271982,1,0,272536,
367493,272443,271890,1,,,,,,,272443,273091,1,0,272537,
368493,272444,271891,1,,,,,,,272444,273092,1,0,272538,
369493,272445,271892,1,,,,,,,272445,273093,1,0,272539,
370493,272446,271892,1,,,,,,,272446,273093,1,0,272540,
371493,272447,271895,1,,,,,,,272447,273094,1,0,272541,
372493,272448,271896,1,,,,,,,272448,273095,1,0,272542,
373493,272449,272450,1,,,,,,,272449,273096,1,0,272543,
374493,272450,271898,1,,,,,,,272450,273097,1,0,272544,
375493,272451,271899,1,,,,,,,272451,273097,1,0,272545,
376493,272452,271899,1,,,,,,,272452,272547,1,0,272546,
377493,272453,271899,1,,,,,,,272453,272548,1,0,272547,
378493,272454,271902,1,,,,,,,272454,272549,1,0,272548,
379493,272455,271902,1,,,,,,,272455,272550,1,0,272549,
380493,272456,271902,1,,,,,,,272456,272551,1,0,272550,
381493,272457,272458,1,,,,,,,272457,272552,1,0,272551,
382493,272458,272459,1,,,,,,,272458,272553,1,0,272552,
383493,272459,271907,1,,,,,,,272459,272554,1,0,272553,
384493,272460,271907,1,,,,,,,272460,272002,1,0,272554,
385493,272461,271908,1,,,,,,,272461,272556,1,0,272555,
386493,272462,271908,1,,,,,,,272462,272004,1,0,272556,
387493,272463,272462,1,,,,,,,272463,272005,1,0,272557,
388493,272464,271911,1,,,,,,,272464,272005,1,0,272558,
389493,272465,271913,1,,,,,,,272465,272007,1,0,272559,
390493,272466,272467,1,,,,,,,272466,272008,1,0,272560,
391493,272467,271915,1,,,,,,,272467,272009,1,0,272561,
392493,272468,271915,1,,,,,,,272468,272563,1,0,272562,
393493,272469,271916,1,,,,,,,272469,272564,1,0,272563,
394493,272470,271916,1,,,,,,,272470,273118,1,0,272564,
395493,272471,272472,1,,,108,,,,272471,273118,1,0,272565,
396493,272472,271919,1,,,108,,,,272472,273118,1,0,272566,
397493,272473,272472,1,,,108,,,,272473,273119,1,0,272567,
398493,272474,272473,1,,,,,,,272474,272567,1,0,272568,
399493,272475,272474,1,,,,,,,272475,272568,1,0,272569,
400493,272476,272475,1,,,,,,,272476,272569,1,0,272570,
401493,272477,271923,1,,,,,,,272477,272570,1,0,272571,
402493,272478,271925,1,,,,,,,272478,273124,1,0,272572,
403493,272479,271926,1,,,,,,,272479,273127,1,0,272573,
404493,272480,271927,1,,,,,,,272480,273127,1,0,272574,
405493,272481,271928,1,,,,,,,272481,273128,1,0,272575,
406493,272482,271929,1,,,,,,,272482,273129,1,0,272576,
407493,272483,272484,1,,,,,,,272483,273129,1,0,272577,
408493,272484,272485,1,,,,,,,272484,273130,1,0,272578,
409493,272485,271933,1,,,,,,,272485,272578,1,0,272579,
410493,272486,271933,1,,,,,,,272486,272579,1,0,272580,
411493,272487,272486,1,,,,,,,272487,273133,1,0,272581,
412493,272488,272487,1,,,,,,,272488,273135,1,0,272582,
413493,272489,271935,1,,,,,,,272489,273136,1,0,272583,
414493,272490,271938,1,,,,,,,272490,273137,1,0,272584,
415493,272491,271938,1,,,,,,,272491,273138,1,0,272585,
416493,272492,271939,1,,,,,,,272492,273138,1,0,272586,
417493,272493,271940,1,,,,,,,272493,273141,1,0,272587,
418493,272494,271940,1,,,,,,,272494,273142,1,0,272588,
419493,272495,271941,1,,,,,,,272495,273142,1,0,272589,
420493,272496,271942,1,,,,,,,272496,273143,1,0,272590,
421493,272497,271945,1,,,,,,,272497,273145,1,0,272591,
422493,272498,272499,1,,,,,,,272498,273145,1,0,272592,
423493,272499,271947,1,,,,,,,272499,273146,1,0,272593,
424493,272500,271948,1,,,,,,,272500,273148,1,0,272594,
425493,272501,271949,1,,,,,,,272501,273148,1,0,272595,
426493,272502,271949,1,,,,,,,272502,273149,1,0,272596,
427493,272503,271949,1,,,,,,,272503,273150,1,0,272597,
428493,272504,272503,1,,,,,,,272504,272046,1,0,272598,
429493,272505,272504,1,,,,,,,272505,272600,1,0,272599,
430493,272506,272505,1,,,,,,,272506,272048,1,0,272600,
431493,272507,271955,1,,,,,,,272507,272602,1,0,272601,
432493,272508,271956,1,,,,,,,272508,272603,1,0,272602,
433493,272509,271957,1,,,,,,,272509,272051,1,0,272603,
434493,272510,271957,1,,,,,,,272510,272051,1,0,272604,
435493,272511,271957,1,,,,,,,272511,272052,1,0,272605,
436493,272512,272511,1,,,,,,,272512,272053,1,0,272606,
437493,272513,272512,1,,,,,,,272513,272054,1,0,272607,
438493,272514,272513,1,,,,,,,272514,272056,1,0,272608,
439493,272515,272514,1,,,,,,,272515,272056,1,0,272609,
440493,272516,272515,1,,,,,,,272516,272057,1,0,272610,
441493,272517,273071,1,,,,,,,272517,272058,1,0,272611,
442493,272518,273072,1,,,,,,,272518,272613,1,0,272612,
443493,272519,273073,1,,,,,,,272519,272061,1,0,272613,
444493,272520,273073,1,,,,,,,272520,272062,1,0,272614,
445493,272521,273074,1,,,,,,,272521,272063,1,0,272615,
446493,272522,273074,1,,,,,,,272522,272064,1,0,272616,
447493,272523,272522,1,,,,,,,272523,272618,1,0,272617,
448493,272524,272523,1,,,,,,,272524,272619,1,0,272618,
449493,272525,272524,1,,,,,,,272525,272620,1,0,272619,
450493,272526,271972,1,,,,,,,272526,273174,1,0,272620,
451493,272527,272526,1,,,,,,,272527,273175,1,0,272621,
452493,272528,271974,1,,,,,,,272528,273176,1,0,272622,
453493,272529,271976,1,,,,,,,272529,273177,1,0,272623,
454493,272530,271976,1,,,,,,,272530,273178,1,0,272624,
455493,272531,271977,1,,,,,,,272531,273179,1,0,272625,
456493,272532,271979,1,,,,,,,272532,273180,1,0,272626,
457493,272533,271980,1,,,,,,,272533,272628,1,0,272627,
458493,272534,271981,1,,,,,,,272534,273182,1,0,272628,
459493,272535,271981,1,,,,,,,272535,272077,1,0,272630,
460493,272536,271982,1,,,,,,,272536,272077,1,0,272631,
461493,272537,273091,1,,,,,,,272537,272078,1,0,272632,
462493,272538,273092,1,,,,,,,272538,272079,1,0,272633,
463493,272539,273093,1,,,,,,,272539,272080,1,0,272634,
464493,272540,273093,1,,,,,,,272540,272081,1,0,272635,
465493,272541,273094,1,,,,,,,272541,272637,1,0,272636,
466493,272542,273095,1,,,,,,,272542,272638,1,0,272637,
467493,272543,273096,1,,,,,,,272543,272086,1,0,272638,
468493,272544,273097,1,,,,,,,272544,272640,1,0,272639,
469493,272545,273097,1,,,,,,,272545,272641,1,0,272640,
470493,272546,272547,1,,,,,,,272546,272642,1,0,272641,
471493,272547,272548,1,,,,,,,272547,272643,1,0,272642,
472493,272548,272549,1,,,,,,,272548,272644,1,0,272643,
473493,272549,272550,1,,,,,,,272549,272645,1,0,272644,
474493,272550,272551,1,,,,,,,272550,272093,1,0,272645,
475493,272551,272552,1,,,,,,,272551,272094,1,0,272646,
476493,272552,272553,1,,,,,,,272552,272094,1,0,272647,
477493,272553,272554,1,,,,,,,272553,272096,1,0,272648,
478493,272554,272002,1,,,,,,,272554,272097,1,0,272649,
479493,272555,272556,1,,,,,,,272555,272098,1,0,272650,
480493,272556,272004,1,,,,,,,272556,272098,1,0,272651,
481493,272557,272005,1,,,,,,,272557,272099,1,0,272652,
482493,272558,272005,1,,,,,,,272558,272654,1,0,272653,
483493,272559,272007,1,,,,,,,272559,272102,1,0,272654,
484493,272560,272008,1,,,,,,,272560,272103,1,0,272655,
485493,272561,272009,1,,,,,,,272561,272104,1,0,272656,
486493,272562,272563,1,,,,,,,272562,272105,1,0,272657,
487493,272563,272564,1,,,,,,,272563,272106,1,0,272658,
488493,272564,273118,1,,,,,,,272564,272107,1,0,272659,
489493,272565,273118,1,,,,,,,272565,272108,1,0,272660,
490493,272566,273118,1,,,,,,,272566,272662,1,0,272661,
491493,272567,273119,1,,,,,,,272567,272663,1,151,272662,
492493,272568,272567,1,,,,,,,272568,273217,1,151,272663,
493493,272569,272568,1,,,,,,,272569,273217,1,151,272664,
494493,272570,272569,1,,,,,,,272570,273218,1,151,272665,
495493,272571,272570,1,,,,,,,272571,273218,1,151,272666,
496493,272572,273124,1,,,,,,,272572,273220,1,0,272667,
497493,272573,273127,1,,,,,,,272573,273220,1,0,272668,
498493,272574,273127,1,,,,,,,272574,273222,1,0,272669,
499493,272575,273128,1,,,,,,,272575,273222,1,0,272670,
500493,272576,273129,1,,,,,,,272576,273223,1,0,272671,
501493,272577,273129,1,,,,,,,272577,273224,1,0,272672,
502493,272578,273130,1,,,,,,,272578,272121,1,0,272673,
503493,272579,272578,1,,,,,,,272579,272122,1,0,272674,
504493,272580,272579,1,,,,,,,272580,272122,1,0,272675,
505493,272581,273133,1,,,,,,,272581,272124,1,0,272676,
506493,272582,273135,1,,,,,,,272582,272125,1,0,272677,
507493,272583,273136,1,,,,,,,272583,272126,1,0,272678,
508493,272584,273137,1,,,,,,,272584,272127,1,0,272679,
509493,272585,273138,1,,,,,,,272585,272127,1,0,272680,
510493,272586,273138,1,,,,,,,272586,272128,1,0,272681,
511493,272587,273141,1,,,,,,,272587,272128,1,0,272682,
512493,272588,273142,1,,,,,,,272588,272129,1,0,272683,
513493,272589,273142,1,,,,,,,272589,273238,1,0,272684,
514493,272590,273143,1,,,,,,,272590,273239,1,0,272685,
515493,272591,273145,1,,,,,,,272591,273240,1,0,272686,
516493,272592,273145,1,,,,,,,272592,273240,1,0,272687,
517493,272593,273146,1,,,,,,,272593,273241,1,0,272688,
518493,272594,273148,1,,,,,,,272594,273242,1,0,272689,
519493,272595,273148,1,,,,,,,272595,273243,1,0,272690,
520493,272596,273149,1,,,,,,,272596,273245,1,0,272691,
521493,272597,273150,1,,,,,,,272597,273246,1,0,272692,
522493,272598,272046,1,,,,,,,272598,273247,1,0,272693,
523493,272599,272600,1,,,,,,,272599,273248,1,0,272694,
524493,272600,272048,1,,,,,,,272600,273248,1,0,272695,
525493,272601,272602,1,,,,,,,272601,273249,1,0,272696,
526493,272602,272603,1,,,,,,,272602,273251,1,0,272697,
527493,272603,272051,1,,,,,,,272603,273252,1,0,272698,
528493,272604,272051,1,,,,,,,272604,273253,1,0,272699,
529493,272605,272052,1,,,,,,,272605,272148,1,0,272700,
530493,272606,272053,1,,,,,,,272606,272149,1,152,272701,
531493,272607,272054,1,,,,,,,272607,272703,1,0,272702,
532493,272608,272056,1,,,,,,,272608,272704,1,152,272703,
533493,272609,272056,1,,,,,,,272609,273258,1,152,272704,
534493,272610,272057,1,,,,,,,272610,273258,1,152,272705,
535493,272611,272058,1,,,,,,,272611,273258,1,152,272706,
536493,272612,272613,1,,,,,,,272612,273259,1,0,272707,
537493,272613,272061,1,,,,,,,272613,273261,1,0,272708,
538493,272614,272062,1,,,,,,,272614,273262,1,0,272709,
539493,272615,272063,1,,,,,,,272615,273263,1,0,272710,
540493,272616,272064,1,,,,,,,272616,273264,1,0,272711,
541493,272617,272618,1,,,,,,,272617,273265,1,0,272712,
542493,272618,272619,1,,,,,,,272618,273266,1,0,272713,
543493,272619,272620,1,,,,,,,272619,273267,1,0,272714,
544493,272620,273174,1,,,,,,,272620,273268,1,0,272715,
545493,272621,273175,1,,,,,,,272621,273269,1,0,272716,
546493,272622,273176,1,,,,,,,272622,272718,1,0,272717,
547493,272623,273177,1,,,,,,,272623,273272,1,0,272718,
548493,272624,273178,1,,,,,,,272624,273273,1,0,272719,
549493,272625,273179,1,,,,,,,272625,272721,1,0,272720,
550493,272626,273180,1,,,,,,,272626,273275,1,0,272721,
551493,272627,272628,1,,,,,,,272627,273276,1,0,272722,
552493,272628,273182,1,,,,,,,272628,273277,1,0,272723,
553493,272629,0,1,,,,,,,272629,273278,1,150,272724,
1494,272630,272077,1,,,,,,,272630,273278,1,150,272725,
2494,272631,272077,1,,,,,,,272631,273278,1,150,272726,
3494,272632,272078,1,,,,,,,272632,272726,1,150,272727,
4494,272633,272079,1,,,,,,,272633,272727,1,150,272728,
5494,272634,272080,1,,,,,,,272634,272175,1,150,272729,
6494,272635,272081,1,,,,,,,272635,272176,1,0,272730,
7494,272636,272637,1,,,,,,,272636,272177,1,0,272731,
8494,272637,272638,1,,,,,,,272637,272178,1,0,272732,
9494,272638,272086,1,,,,,,,272638,272732,1,0,272733,
10494,272639,272640,1,,,,,,,272639,272733,1,0,272734,
11494,272640,272641,1,,,,,,,272640,272183,1,0,272735,
12494,272641,272642,1,,,,,,,272641,272183,1,0,272736,
13494,272642,272643,1,,,,,,,272642,272183,1,0,272737,
14494,272643,272644,1,,,,,,,272643,272184,1,0,272738,
15494,272644,272645,1,,,,,,,272644,272185,1,0,272739,
16494,272645,272093,1,,,,,,,272645,272187,1,0,272740,
17494,272646,272094,1,,,,,,,272646,272188,1,0,272741,
18494,272647,272094,1,,,,,,,272647,272189,1,0,272742,
19494,272648,272096,1,,,,,,,272648,272190,1,0,272743,
20494,272649,272097,1,,,,,,,272649,272191,1,0,272744,
21494,272650,272098,1,,,,,,,272650,272193,1,0,272745,
22494,272651,272098,1,,,,,,,272651,272194,1,0,272746,
23494,272652,272099,1,,,,,,,272652,272195,1,0,272747,
24494,272653,272654,1,,,,,,,272653,272195,1,0,272748,
25494,272654,272102,1,,,,,,,272654,272197,1,0,272749,
26494,272655,272103,1,,,,,,,272655,272198,1,0,272750,
27494,272656,272104,1,,,,,,,272656,272198,1,0,272751,
28494,272657,272105,1,,,,,,,272657,272199,1,0,272752,
29494,272658,272106,1,,,,,,,272658,272200,1,0,272753,
30494,272659,272107,1,,,,,,,272659,272201,1,0,272754,
31494,272660,272108,1,,,,,,,272660,272203,1,0,272755,
32494,272661,272662,1,,,,,,,272661,272203,1,0,272756,
33494,272662,272663,1,,,151,,,,272662,272204,1,0,272757,
34494,272663,273217,1,,,151,,,,272663,272205,1,0,272758,
35494,272664,273217,1,,,151,,,,272664,272206,1,0,272759,
36494,272665,273218,1,,,151,,,,272665,272207,1,0,272760,
37494,272666,273218,1,,,151,,,,272666,272208,1,0,272761,
38494,272667,273220,1,,,,,,,272667,272210,1,144,272762,
39494,272668,273220,1,,,,,,,272668,272210,1,144,272763,
40494,272669,273222,1,,,,,,,272669,272210,1,144,272764,
41494,272670,273222,1,,,,,,,272670,272764,1,144,272765,
42494,272671,273223,1,,,,,,,272671,273319,1,144,272766,
43494,272672,273224,1,,,,,,,272672,273320,1,144,272767,
44494,272673,272121,1,,,,,,,272673,273321,1,144,272768,
45494,272674,272122,1,,,,,,,272674,273322,1,0,272769,
46494,272675,272122,1,,,,,,,272675,273322,1,0,272770,
47494,272676,272124,1,,,,,,,272676,272770,1,144,272771,
48494,272677,272125,1,,,,,,,272677,272771,1,144,272772,
49494,272678,272126,1,,,,,,,272678,272772,1,0,272773,
50494,272679,272127,1,,,,,,,272679,272773,1,144,272774,
51494,272680,272127,1,,,,,,,272680,273327,1,144,272775,
52494,272681,272128,1,,,,,,,272681,273328,1,0,272776,
53494,272682,272128,1,,,,,,,272682,273329,1,0,272777,
54494,272683,272129,1,,,,,,,272683,273331,1,0,272778,
55494,272684,273238,1,,,,,,,272684,273331,1,0,272779,
56494,272685,273239,1,,,,,,,272685,273332,1,0,272780,
57494,272686,273240,1,,,,,,,272686,273333,1,0,272781,
58494,272687,273240,1,,,,,,,272687,273336,1,0,272782,
59494,272688,273241,1,,,,,,,272688,273337,1,0,272783,
60494,272689,273242,1,,,,,,,272689,273337,1,0,272784,
61494,272690,273243,1,,,,,,,272690,273338,1,0,272785,
62494,272691,273245,1,,,,,,,272691,273339,1,0,272786,
63494,272692,273246,1,,,,,,,272692,273340,1,0,272787,
64494,272693,273247,1,,,,,,,272693,273341,1,0,272788,
65494,272694,273248,1,,,,,,,272694,273342,1,0,272789,
66494,272695,273248,1,,,,,,,272695,273343,1,0,272790,
67494,272696,273249,1,,,,,,,272696,273344,1,0,272791,
68494,272697,273251,1,,,,,,,272697,273345,1,0,272792,
69494,272698,273252,1,,,,,,,272698,273346,1,0,272793,
70494,272699,273253,1,,,,,,,272699,273348,1,0,272794,
71494,272700,272148,1,,,,,,,272700,273348,1,0,272795,
72494,272701,272149,1,,,152,,,,272701,273349,1,0,272796,
73494,272702,272703,1,,,,,,,272702,273350,1,0,272797,
74494,272703,272704,1,,,152,,,,272703,273351,1,0,272798,
75494,272704,273258,1,,,152,,,,272704,273352,1,144,272799,
76494,272705,273258,1,,,152,,,,272705,273352,1,144,272800,
77494,272706,273258,1,,,152,,,,272706,272800,1,144,272801,
78494,272707,273259,1,,,,,,,272707,272248,1,144,272802,
79494,272708,273261,1,,,,,,,272708,272802,1,144,272803,
80494,272709,273262,1,,,,,,,272709,272803,1,0,272804,
81494,272710,273263,1,,,,,,,272710,273357,1,0,272805,
82494,272711,273264,1,,,,,,,272711,273360,1,144,272806,
83494,272712,273265,1,,,,,,,272712,273360,1,144,272807,
84494,272713,273266,1,,,,,,,272713,273361,1,144,272808,
85494,272714,273267,1,,,,,,,272714,273362,1,144,272809,
86494,272715,273268,1,,,,,,,272715,273363,1,144,272810,
87494,272716,273269,1,,,,,,,272716,273364,1,144,272811,
88494,272717,272718,1,,,,,,,272717,273365,1,144,272812,
89494,272718,273272,1,,,,,,,272718,273365,1,144,272813,
90494,272719,273273,1,,,,,,,272719,273367,1,144,272814,
91494,272720,272721,1,,,,,,,272720,273368,1,144,272815,
92494,272721,273275,1,,,,,,,272721,273369,1,0,272816,
93494,272722,273276,1,,,,,,,272722,273370,1,0,272817,
94494,272723,273277,1,,,,,,,272723,273371,1,0,272818,
95494,272724,273278,1,,,150,,,,272724,273373,1,144,272819,
96494,272725,273278,1,,,150,,,,272725,273373,1,144,272820,
97494,272726,273278,1,,,150,,,,272726,273373,1,144,272821,
98494,272727,272726,1,,,150,,,,272727,272821,1,144,272822,
99494,272728,272727,1,,,150,,,,272728,272822,1,144,272823,
100494,272729,272175,1,,,150,,,,272729,272823,1,0,272824,
101494,272730,272176,1,,,,,,,272730,272824,1,0,272825,
102494,272731,272177,1,,,,,,,272731,272825,1,140,272826,
103494,272732,272178,1,,,,,,,272732,272273,1,140,272827,
104494,272733,272732,1,,,,,,,272733,272827,1,0,272828,
105494,272734,272733,1,,,,,,,272734,272828,1,0,272829,
106494,272735,272183,1,,,,,,,272735,272277,1,0,272830,
107494,272736,272183,1,,,,,,,272736,272278,1,0,272831,
108494,272737,272183,1,,,,,,,272737,272278,1,0,272832,
109494,272738,272184,1,,,,,,,272738,272832,1,0,272833,
110494,272739,272185,1,,,,,,,272739,272833,1,0,272834,
111494,272740,272187,1,,,,,,,272740,272282,1,0,272835,
112494,272741,272188,1,,,,,,,272741,272283,1,0,272836,
113494,272742,272189,1,,,,,,,272742,272284,1,0,272837,
114494,272743,272190,1,,,,,,,272743,272285,1,0,272838,
115494,272744,272191,1,,,,,,,272744,272285,1,0,272839,
116494,272745,272193,1,,,,,,,272745,272839,1,0,272840,
117494,272746,272194,1,,,,,,,272746,272840,1,0,272841,
118494,272747,272195,1,,,,,,,272747,272289,1,0,272842,
119494,272748,272195,1,,,,,,,272748,272289,1,0,272843,
120494,272749,272197,1,,,,,,,272749,272291,1,0,272844,
121494,272750,272198,1,,,,,,,272750,272292,1,0,272845,
122494,272751,272198,1,,,,,,,272751,272293,1,0,272846,
123494,272752,272199,1,,,,,,,272752,272293,1,0,272847,
